a,b,c,d,e,y
-0.558341832,1.726727711,-0.142608364,0.718289114,-0.08766345,0
-0.338459194,1.505562241,-0.259188052,0.600185276,-0.724640336,0
-0.721325515,2.087616252,-0.682505201,0.192720853,-0.690071568,0
1.162651387,0.497004334,-1.947749202,-1.597844165,0.28689345,1
1.875348368,1.041695131,-0.386122186,1.266084525,0.201053655,0
-0.569469731,1.884414653,-1.309366263,0.302686709,-0.02413112,0
-0.141392585,2.06748938,-0.595044499,-0.685905769,1.066889952,0
-0.405659307,2.130909485,-1.191796313,-0.252943472,0.079203737,0
0.86181948,0.351361627,-1.527713492,-0.585389627,0.058461191,0
1.134419776,2.034856708,1.025440904,1.462670124,-0.047678681,0
-0.624576443,1.600968429,-0.833268193,1.107539691,-1.920148893,0
-0.184202187,1.471895241,-1.266664983,0.13158962,-0.568193785,0
0.095967676,1.479259916,-1.19052641,-1.460866121,-1.427937942,1
0.664760225,0.459270959,-1.459077613,-0.057056702,0.01976601,0
0.489701476,0.755468376,-1.995359064,-0.498238301,-2.084451915,1
0.514425973,0.203178072,0.058417397,2.001843697,2.468013562,0
0.29080727,0.793338117,-2.098564182,0.453749905,-1.230896407,0
0.388131338,0.837255527,-1.060296361,-0.020768413,0.072978605,0
0.709834394,0.753843931,-2.063480719,-0.373638156,1.176550446,0
-0.072784609,1.236275104,-0.602728839,0.389560311,-0.094818791,0
0.027447487,0.982253592,-0.754376115,0.569902389,-0.025804794,0
0.821541355,0.946980965,-2.663632562,-1.226987884,0.097631464,0
0.706958542,0.837670452,-2.737900313,-0.360368383,-0.468775421,0
-0.741383536,1.929367643,-1.127759886,0.610449762,-0.212217562,0
0.763806606,1.802770359,0.073564285,1.166606207,1.111985118,0
0.685336276,0.756001551,-2.412816467,-1.025769362,-0.631455193,0
0.423749092,0.665811675,-1.158474005,0.41605126,0.251846685,0
1.714736001,1.53152389,0.644731044,0.294801381,-0.669735531,0
0.227594344,0.867489362,-0.753581058,0.2215318,0.015707175,0
0.022507539,1.25750623,-1.546950096,0.120779093,-0.493538237,0
2.070549238,1.475439136,-0.908963102,-0.262471089,1.592663798,0
-0.594351127,1.972467377,-0.916122413,0.029151572,-0.703112778,0
-0.162041843,1.753860947,-1.364536841,-0.343690641,-0.294988881,1
-0.105651322,1.277631721,-0.48202256,0.29546911,-0.218964593,0
0.558910622,0.634540006,-1.434882852,0.294276045,0.408744169,0
1.670074509,1.502211598,0.428749671,0.583734861,-0.494326254,1
-0.212807358,1.35051047,-0.390621302,0.467730301,-0.200720664,0
-0.316773287,1.736262196,-0.982490974,-0.131384137,-0.453130715,0
1.006172406,2.223648233,-0.343625481,1.544812195,-0.02619801,0
-0.378009178,1.889360902,-1.2131173,-0.271353288,-0.452311003,0
0.128181801,1.284039836,-0.991449427,-0.051777543,0.69780319,0
0.514703602,0.915361317,-2.127360918,-0.982739768,-0.600743706,0
-0.30023501,1.420622835,-0.328043237,0.372429868,0.044339084,0
0.147418755,1.474839651,-1.146400471,-0.271364171,0.806995042,0
-0.047484117,1.333806872,-1.521204113,0.211465908,-0.454061833,0
-0.187168083,1.406016405,-0.623816234,0.372661254,-0.185305216,0
1.603023374,1.427897349,0.373565962,1.399941332,0.068275655,0
0.125008824,1.101300992,-0.63071572,-0.040124018,0.008666686,0
1.210871587,1.754907783,-0.208625505,0.810908948,0.891763974,0
1.735021117,0.74346141,-1.118511358,0.538524907,-0.811932436,1
1.750126316,0.595637925,-0.799039467,1.109754786,0.083007614,1
-0.647441317,2.141158919,-0.882712424,0.116838214,-0.471517943,0
0.671474554,1.168222779,-2.110548971,-2.209977218,-1.126875519,0
1.12041528,-0.102734112,-1.871733622,-0.29495388,-0.105817768,0
1.042844765,0.116767071,-1.900056163,-0.30987495,0.147038225,0
0.591750648,0.783964251,-1.31051702,-0.487652949,0.493001537,0
0.381575855,0.729277429,-1.0422252,0.168868591,-0.075017178,0
0.09806004,1.929482908,-1.921728085,-0.798413606,0.744715397,0
0.717221465,0.995432333,-2.368068638,-1.548368965,-0.71281043,0
0.259467498,1.099824168,-1.296934028,-0.119225243,0.612902296,0
-0.18250699,2.23846202,-1.12420282,-1.58774877,-0.137018948,0
-0.450485189,3.109653817,-1.111095568,-2.076019997,0.826487406,0
0.825836173,1.840347906,0.368126182,1.14323738,0.67812708,0
0.420706396,-0.588170969,-1.902904713,1.812082315,-3.478957722,0
-2.575381591,3.052784858,1.095352275,-1.961293191,0.877794858,0
-0.333707764,2.032341059,-1.330184118,-0.688177919,-0.614807054,1
-0.233493988,1.425013048,-1.475447665,0.202080139,-0.457586759,0
0.616168348,0.44186072,-1.351384525,-0.162150247,0.127611655,0
-2.005009394,1.903526265,0.429299767,-1.600442069,0.084547309,1
0.010138343,1.357155641,-1.514886372,-0.224515088,-0.481233228,0
0.196223233,1.754189614,-1.748606114,-1.323133893,0.413698047,0
-0.070301719,1.650818537,-0.873766772,-0.138826692,0.598100527,0
-0.112491351,1.231546024,-0.32191685,-0.147775419,-0.516203382,0
-0.102641955,1.634222121,-1.411483977,-0.435675012,-0.485307963,0
0.321164933,1.359749049,-1.072820467,-0.621294231,0.792395363,0
0.635360162,0.563049783,-1.438305052,-0.032704177,0.282163332,0
2.590047242,0.847754111,-0.85629396,0.945203375,0.960733552,0
-0.724604071,2.255238909,-0.641231892,-0.638854501,-1.059864818,0
0.450951313,2.021413648,-1.45807726,-2.147828816,2.211226268,0
-0.20703047,0.987448432,-0.844132671,0.755647249,0.281152597,0
1.734076143,0.803811194,-0.369784681,1.594612762,0.224129836,0
0.058468061,1.445812811,-0.650235149,-0.758170519,-0.305068519,0
0.85578144,2.388576421,-0.696408563,-1.078323192,-0.558159578,0
0.578851957,0.84751041,-2.047820834,-0.946704418,-0.580588602,0
0.770384071,2.000074549,0.854300798,2.099454873,-0.61301212,0
-0.88628918,2.300281568,-0.781365827,0.320340037,-0.427649014,0
-0.030772608,1.007319092,-0.737687009,0.617581594,-0.152221173,0
0.03912066,3.158574022,0.358974012,0.975010981,0.199890258,0
0.940522736,0.960433878,-0.270510706,1.991011182,0.630671295,0
-1.341024261,1.080846598,-0.550401489,-1.061022987,1.298417373,0
-0.443565256,-1.26531444,-0.613510743,1.126666374,-0.140408096,0
-0.411291833,0.900480884,-0.428245622,1.948747156,-1.25597264,0
0.401625304,1.225322147,-2.27984812,-0.697114115,0.286941088,0
1.162300605,-0.690640729,-2.394471604,0.860917277,-0.995867021,0
0.691967377,3.252971616,0.154332105,-0.181536865,-0.452569156,0
0.332730173,0.75957501,-1.531451515,0.290340887,0.765092196,0
-0.457750423,1.723331743,-0.949522353,0.177052697,-0.457369762,0
0.648576771,0.967533175,-1.449222646,-1.233441499,0.617626766,0
0.885974984,0.154183344,-1.868511873,-0.039854599,0.271539324,0
-0.749065561,2.153591814,-0.984080291,0.069253909,-0.440821748,0
-1.978997522,1.335949013,0.33556443,-0.357322617,-0.050066172,0
2.26785024,0.209562681,-1.360530907,0.872753557,0.420523989,0
0.635438745,0.053901513,-1.592670026,1.331718871,-0.914436024,0
-1.57298141,0.824124728,-0.082958278,0.205280297,0.443630003,0
0.282490927,0.990007913,-1.927996222,-0.343818892,-0.310930334,0
0.22983126,1.522619334,-1.696226653,-1.223276413,-0.130351323,0
-0.407866172,1.514085571,-1.355360824,0.442998211,-0.207087917,0
0.506229153,0.574226075,-1.141581025,0.082974272,-0.185686292,0
0.4170208,0.480234559,-1.387676627,0.837462528,0.226745754,0
-1.052033144,0.294840617,-0.073569729,-0.184508811,1.373030847,0
0.443945705,1.076102679,-1.81259098,-1.189610087,-0.714383415,0
0.262926506,0.719410377,-0.766360822,0.35125511,-0.171038436,0
0.603068547,0.297768809,-1.507571941,0.526922713,-0.026366158,0
0.425577291,0.952835879,-2.887388959,-0.338541944,0.820506075,0
-0.577861557,2.92042226,-0.388600225,-1.4579487,1.326544743,0
-0.794943457,2.743642879,-0.91871751,-0.436496239,0.126512274,0
0.356197899,0.675106612,-0.776968221,-0.048433974,-0.482695091,0
0.212065351,1.038695453,-0.928646577,0.194997597,0.228313082,0
-0.357760737,2.275307762,-1.235768676,-0.872251528,-0.016510646,0
1.4846848,1.290347524,-0.252147103,2.224801788,0.8559799,0
1.624981208,3.357860889,0.034624764,-1.873099346,2.178277246,0
-2.530432641,1.835843246,0.71862236,0.220694013,0.746934669,0
-0.063731947,1.455345058,-1.697556355,-0.000606156,-0.282194759,0
1.914904584,2.398733443,-0.562693176,1.164519769,0.861172235,0
0.438352228,0.991632687,-1.911897451,-0.759732502,-0.46548545,0
-0.069485737,1.088924957,-0.628476476,0.73583722,-0.111418929,0
0.401503945,2.641244755,-0.039691246,0.383390322,1.309194274,0
6.383360597,3.451528066,2.173584175,3.350527384,2.238795347,0
0.251299171,0.426034193,-0.862853856,1.096007408,-1.404221698,0
1.148428289,1.381563259,-0.606096944,0.591156967,0.537470663,0
0.561558672,0.739816549,-2.883000923,-0.368239829,0.337384986,0
-0.81014016,3.104555647,-1.003958884,-0.867773029,1.101447578,0
-0.170998087,1.516094188,-1.544574172,-0.011770519,-0.395867559,0
0.676392866,0.529176271,-2.371154284,-0.04275842,-1.343442029,0
1.623680301,1.623029357,0.295695363,1.437803594,0.467819266,0
0.702627415,1.155826908,-1.685694518,-1.092084885,1.213685126,0
1.165048435,2.569071209,-0.67933167,0.152530722,0.90187731,0
0.69438257,0.174675478,-0.91632508,2.490929451,-0.957724467,0
7.160050375,5.485843236,3.570731851,3.14309565,2.919750519,0
0.360114894,0.428514087,-1.386887406,1.111696572,-0.681548252,0
-1.087650705,-0.114131321,0.080207765,0.825415182,1.023820693,0
0.906066753,2.554981761,-0.026691711,0.730683012,-0.079224118,0
1.754891899,1.057105715,0.489952751,2.482330899,-0.932236773,0
1.243436004,-0.701364858,-2.077135932,0.825544731,-1.246609152,0
-0.27936785,1.78876621,-1.204941158,-1.061743402,-0.889778751,1
-0.829810983,2.098547747,-0.855596795,0.671368907,-1.629096685,0
-0.385338484,0.960694601,0.054591852,1.387133445,-1.889200203,0
0.242936406,1.286070478,-1.812737487,-0.800400954,-0.61776452,0
-0.955528498,2.500731805,-0.486690901,-0.094733265,-0.307292286,0
0.325027713,0.91558629,-1.345510856,0.304842693,0.564331017,0
0.548173915,1.756387553,-1.303623413,0.226299543,-1.543283035,0
-0.489669971,2.089619904,-1.03070532,-0.203314816,-0.3917625,0
0.890669956,0.342130373,-1.510047063,-0.928114666,-0.628980427,1
0.249740194,1.244516418,-0.879202454,-1.022780141,-0.340121137,1
-0.411328732,2.077330101,-0.914187017,-0.585323674,-0.477801866,0
3.609244124,3.383693768,1.256097438,1.647716506,1.784171271,0
0.113864382,-1.168202788,-1.500348211,0.007119161,1.580019428,0
0.572488153,2.529432215,-0.267027588,1.252970961,0.232282002,0
0.97598028,0.400474427,-2.863668416,-0.481199134,-0.133632148,0
-0.84260218,2.635854411,-0.504212392,-0.426764034,-0.051134698,0
-0.327356831,1.801979529,-1.143222936,-0.234879744,-0.656999107,0
0.283370581,1.439559715,-1.775270509,-1.220808799,-0.150916743,0
0.039491544,1.181320965,-0.447932768,-0.283819935,-0.455056269,0
-1.186530024,2.305246114,-0.070842436,1.00781059,-1.992308461,0
-0.814271706,2.504180966,-0.55144381,-1.04160068,-1.248774973,0
-0.831902525,1.915751063,-0.67084761,1.023062421,-1.845217815,0
2.09980485,2.317839417,1.316959088,2.304554536,0.49082914,0
0.625770496,-0.016232179,-1.424473164,1.337623666,-1.282353762,0
-0.963762475,2.741409729,-0.286253249,-0.525682632,-0.405499091,0
-0.295987828,1.10754797,-0.412431456,0.888075172,-0.030601316,0
-0.429335909,1.951837984,-0.675413897,0.200492745,0.944271994,0
-0.096261551,0.853877156,-0.726899453,0.875245116,0.130740254,0
-0.557135119,2.053106207,-1.098016085,0.01809021,-0.191209278,0
1.705062878,0.86477446,0.219845674,2.366012131,-0.789314346,0
1.926839288,1.541466623,0.683594821,1.850878962,0.28167147,0
1.869286633,0.623351561,-0.631600283,1.418417408,0.34778069,0
1.670389871,1.55926982,0.300388163,1.989260252,0.53697903,0
-0.310839219,1.92551544,-1.259412299,-0.358510625,0.002640479,0
-0.673275075,2.510589636,-1.120428467,-0.454649154,0.247419026,0
-0.153944278,1.356877766,-0.585450197,-0.066629012,-0.184785304,0
2.0188145,0.8217762,-1.215934264,0.763809402,1.028307034,0
-1.295965028,-0.263205604,0.089991523,1.669720809,0.21186247,0
-0.996674545,2.440510918,0.391555662,0.223292084,0.319375656,0
-0.987789672,2.361709888,-0.795345057,0.515113587,-0.171368799,0
0.723047265,0.866376918,-2.609493769,-1.382246278,-0.41431123,0
1.287072916,1.755339175,0.653162983,1.294865482,-0.239143712,0
0.830317552,0.607171547,-1.673022309,-1.253264263,0.369331385,0
-0.276385812,1.765208436,-1.356819441,-0.152292285,-0.257354095,0
2.188745758,0.921804815,-0.740239457,0.411406313,0.523112418,0
0.046856185,1.105005594,-0.895199741,0.449558002,0.396929314,0
-0.163602231,1.034102229,-1.55882647,0.542204397,-2.204534991,0
1.262841536,1.979590262,0.253229386,1.722854079,1.179126486,0
-0.127642827,1.727467676,-0.836131999,-0.33231648,0.889115337,0
0.397957479,0.89498767,-2.284124547,-0.00671929,-0.10940801,0
0.284594755,0.599457237,-1.281849588,0.72256912,0.096453696,0
-0.526697397,2.548980473,-1.274357722,-1.027963676,0.323823734,0
1.062175813,1.950573475,-0.605407374,1.293547555,0.171344086,0
0.236005756,0.662501579,-1.473244138,0.77329077,0.840581916,0
0.151595803,0.868667686,-0.972857005,0.598326355,0.164412652,0
-0.133668499,2.023413582,-1.114563793,-0.401482593,1.690216438,0
0.275608386,1.008396834,0.827517892,0.153784164,1.5692287,0
-0.38049926,1.247466619,-0.650551747,1.030747431,0.197619656,0
0.820966629,0.289607951,-1.625207503,-0.336195058,0.256670133,0
1.674482295,1.142648744,0.327396661,2.284366307,-0.971084876,0
0.590614089,0.840663423,-2.395113724,-0.646969738,-0.164019177,0
0.06934812,0.913963064,-0.790405652,0.580448992,-0.064447152,0
1.001554665,0.078784366,-2.038416349,-0.082887513,0.427226162,0
2.349286294,0.785138688,-1.112346326,0.302295554,1.082747797,0
0.369579098,0.57250389,-1.309750209,0.442211807,0.211439216,0
-0.757510101,0.761984805,-0.597703421,2.465028708,-3.789926422,0
0.238793911,1.253396456,-1.196565652,-0.258335821,0.618110577,0
2.158965578,1.694217384,-0.155371041,0.038230795,0.195272051,0
-0.214336978,0.871455247,-0.323940241,1.058068627,-1.950956481,0
-0.940159086,2.593361706,-0.722340207,-0.184605406,-0.285394874,0
1.913547411,1.22453624,-0.136465757,1.31024625,0.596239471,0
-0.138646198,2.225943985,-0.841972718,-0.819822341,1.69758425,0
0.923331931,-0.367212733,-1.577275167,-0.248163075,-2.098648248,0
0.289862038,0.562054577,-1.482278736,0.881282707,0.496325291,0
-0.385942535,1.750742486,-0.335436244,0.086678307,0.146758919,0
-0.109785993,1.410698674,-1.748973073,0.20692997,-0.136271178,0
-0.655701342,2.588262137,-1.076344652,-0.503227576,0.467844662,0
-0.356567296,1.289091187,-1.315560209,1.010407271,-1.701427326,0
0.251251929,2.500285525,-2.199900592,-2.177781769,1.83083595,0
-1.825329881,1.236514619,0.063890626,-0.042038847,0.661311185,0
0.713196989,0.097812389,-1.512770487,0.399485356,-1.26264169,0
0.019599171,1.509214073,-1.076738738,0.094599842,1.046828989,0
0.369343127,0.780013932,-1.078507331,0.250570481,0.173133557,0
-0.497372767,1.482388029,-0.864933044,0.747915245,-1.98420576,0
0.932114724,0.339421147,-1.82318283,-0.362799814,0.366820724,0
2.501319058,0.406247169,-1.119839692,0.214089746,0.277572745,0
0.933492773,0.313181179,-1.786835577,-0.431809371,0.176173046,0
-1.958878571,0.615234188,1.213071966,1.6621514,-0.446545854,0
0.05241502,1.265262471,-0.637289239,-0.073434368,-0.63415638,0
-0.357225122,1.2251407,-0.129734628,1.074702776,-1.384208581,0
-0.389218073,1.461726312,-0.446762526,0.424701576,0.205611404,0
1.997404485,0.734102436,-1.614270289,1.405716888,-1.051644631,0
0.31945798,0.582566129,-2.235643295,0.727349636,-1.217441938,0
0.719230613,3.119148876,0.241337365,-0.911831813,1.089222046,0
-0.349844907,2.178631714,-0.905838061,-1.656108326,-1.133683979,0
-0.736874845,2.134089216,-0.598833778,0.002071498,-0.826428226,0
0.557766908,0.61358979,-1.439470366,0.284281634,0.266624478,0
0.815862913,-0.230341112,-2.044362634,1.098729725,-0.40020674,0
0.963187433,1.711717499,0.373965798,0.925682123,0.096533426,0
-0.141683355,1.117502504,-0.746282226,0.824712262,0.302063808,0
-0.36692632,1.914319778,-0.216359436,-0.702905272,-0.322257132,1
0.637573789,0.892523866,-2.529607234,-0.806421303,-0.124786648,0
-1.880792826,1.21798839,0.143692926,-0.29324877,-0.829213386,1
0.289122122,2.240569535,0.536369913,1.187214318,-0.872311145,0
1.129258788,-0.152659332,-2.069087396,-0.178743323,0.082171733,0
-0.453050755,2.731769868,-1.463175004,-1.417742894,0.825072771,0
-0.31840824,1.388644742,-0.675695303,0.665914134,0.485926564,0
1.130806022,-0.245332806,-2.236410486,0.039129254,0.274017821,0
1.01749432,1.154171767,-1.981137155,-2.935842622,0.342348175,1
1.135916501,1.882544877,-0.64210843,1.179484654,-0.185329957,0
-0.326451859,1.780701206,-1.154896695,-0.749397977,-1.043123919,0
-0.779629072,2.287718621,-0.984506469,0.165696795,-0.338137247,0
-0.308105204,1.598359933,-0.441660084,-0.121165801,-0.101414848,0
-1.063029604,1.32292849,-1.169398513,1.850896015,-4.040249064,0
-0.216921761,1.386803192,-1.643373033,-0.492122081,-0.786388399,0
-0.47274511,1.412933109,-0.946692545,1.002405547,-1.725287054,0
2.581583722,1.067177635,-0.188840659,1.712538865,0.39650873,0
0.32020499,0.476257966,-1.170960479,0.742630187,0.143866909,0
0.172924965,0.656774661,-1.117586531,0.833662066,0.113076799,0
-0.508872426,1.56376254,0.01930199,0.253902387,-0.534941491,0
0.038810725,1.072717611,-1.739716867,0.310609682,-1.625359639,0
-1.153538518,2.90654109,-0.53108158,-0.035746981,-0.009171892,0
-0.826675408,-0.081270501,-0.217280743,0.19613926,1.516963179,0
-0.611529598,1.85635468,-0.894949832,0.207493296,-0.394522302,0
-0.202451934,1.926592612,-1.459338166,-0.55906485,0.082892685,0
2.281666021,1.757805427,-0.886483706,0.842794079,0.318398614,0
-0.550447222,1.363407787,-0.829060313,1.204386028,-1.853253658,0
-1.252761876,2.408658794,-0.46276164,1.23340504,-1.320178942,0
0.134754248,0.985288691,-0.98456022,0.275349698,0.28017236,0
0.910775396,1.974026469,-0.679973906,-0.354241356,1.005284054,0
0.130297229,1.118917995,-1.041937877,-0.061022347,0.09900442,0
0.401823997,0.976580299,-2.003484219,-0.747878902,-0.394226695,0
0.579730697,0.112514342,-2.054823846,0.704814021,0.476937108,0
-0.888976613,1.97294471,0.31266155,0.66484729,-0.407551083,0
0.816630348,-0.418237868,-1.952592342,1.208643855,-0.998222469,0
0.829472846,-0.020985856,-1.739612395,0.473862509,-0.985936847,0
0.009128126,0.918883909,-0.832518242,0.447776549,0.089229592,0
0.12586271,1.199123031,-1.003831113,0.197308991,0.666014042,0
1.036013995,2.143788665,0.352400715,1.104605002,0.558616843,0
0.139322462,0.446133716,-1.657199078,0.871842754,0.536915556,0
0.238235608,0.983925385,-2.00485489,-0.64517938,-0.481155688,0
0.336013991,2.485060967,-0.075264851,0.817130001,-0.467419268,0
-1.373843244,-0.183132376,-1.160285067,1.677581741,0.072298737,0
-0.176422785,1.05252528,-0.568860705,0.738175399,-0.133814623,0
-0.367259042,1.548387914,-0.468836911,0.450688566,0.101511993,0
-2.197353552,1.809766696,0.423237688,-0.193371747,0.798865105,0
-0.376335456,1.312653302,-1.097036449,0.915300371,-1.71015996,0
0.015958862,1.402919059,-1.384821858,-0.917791406,-1.292612357,1
0.190832441,1.156944083,-1.05809146,-0.204214586,0.643297223,0
-1.054641367,1.715353488,-1.006222435,1.852320299,-1.244952502,0
2.513681791,2.018751858,0.011675541,1.543163767,0.122632369,0
-0.486621871,0.303734093,-1.161450746,2.6143833,-3.497871795,0
3.082379262,1.479877525,0.582990411,0.314261097,-0.633107524,1
0.599872885,0.757460942,-0.641062476,1.684343028,0.271041307,0
-0.757561219,2.099382761,-0.127266116,0.436138346,0.447885692,0
-1.612885099,0.456830002,0.542873425,0.011306065,0.814675756,0
1.300743969,0.152490983,-1.891502911,-2.952077584,-1.99356403,1
-0.87636306,2.699898248,-0.702750214,-0.466539787,0.110428755,0
-0.546398575,0.189737099,-1.801459585,-0.999704283,1.636021662,0
3.154461156,1.313899308,-0.136738894,0.592021643,0.844722194,0
1.489671664,1.447062042,-0.761348605,1.957269029,-0.958888718,0
2.587358343,0.734847044,-1.011756338,0.499597104,0.949009059,0
1.031575532,2.483297469,1.240027846,1.784091788,0.881930651,0
0.23170186,0.798192181,-0.834073087,0.183100933,-0.024850966,0
0.396840476,2.395462148,-2.373166966,-3.761169548,0.451987817,1
-0.588715668,2.130223408,-1.22521889,-0.263040069,-0.218525258,1
0.735483356,1.991755606,0.587226926,1.516204704,0.616634456,0
-0.350141424,1.922084338,-0.485256874,-0.555400688,0.234812603,0
-2.510705077,1.366890389,-0.077956322,1.026020874,1.355326689,0
0.349087878,1.095645104,-0.976350658,-0.960969482,-0.290903903,1
0.502029755,1.317549617,1.373845837,1.695129285,2.015576355,0
-1.815719331,0.625176514,0.306283136,0.346137467,-1.530475016,0
0.070377697,0.710268727,-1.827124516,0.614692277,0.772520244,0
0.187771348,1.324122147,-1.889056515,-0.877709934,-0.09237495,0
1.035257742,-0.003168352,-1.954034458,-0.267136457,-0.014577697,0
1.019583414,0.289219323,-1.980288116,-1.096641033,0.092313558,0
0.44834969,1.304440036,-1.395338335,0.869394545,-3.991207819,0
0.379100122,0.933337545,-2.298989437,-0.484270987,-0.220283825,0
0.120573183,0.837714809,-1.089485912,0.394282195,0.10754754,0
1.821864534,1.457437536,-0.052225251,0.54020396,0.191714279,0
-0.551066115,2.003376572,-0.234688184,0.204251453,0.471781693,0
0.459822907,0.630635048,-2.455244828,-0.343078426,-0.136845097,0
-0.271380099,1.591643278,-1.023788734,-0.479030722,-0.999692073,0
-0.551871981,2.270466132,-1.132927511,-0.290436882,0.101819597,0
-2.114461096,1.065549642,0.14504303,0.596344797,0.656467514,0
-0.580272144,2.128508988,-0.309557317,0.17955693,0.741102604,0
1.51620105,1.233280389,-1.937302848,0.482443823,-0.931621675,0
-0.51424352,2.020654271,-0.99970471,-0.071792276,-0.088825908,0
3.056417214,1.682407345,-0.511949496,0.26251555,0.884878269,0
1.11678559,-0.099020075,-2.162573382,-0.720947358,-0.073751166,0
-0.436638567,1.707587515,-1.339953059,0.39939511,-0.158927809,0
0.94663722,2.316582266,-0.445010571,-0.619188963,0.691066413,0
1.40142654,2.078345884,0.74101898,1.431328814,0.081229927,0
-0.32985995,1.425818437,-1.536515246,-0.074274694,-0.241327383,0
-1.030693699,1.733667153,0.752644725,1.270488006,1.309461537,0
1.013709836,0.253293337,-1.586096974,-1.603146243,-1.117652665,0
0.434845827,1.103060936,-2.358172471,-0.801463947,0.092076003,0
-0.388781241,1.015984987,-0.29140874,1.684477613,-1.19929172,0
0.225107272,0.960964827,-1.770640522,-0.235509552,-2.235890049,1
1.943047527,1.466922037,-0.499622121,1.376883937,1.139056427,0
-0.896121748,2.316300891,-0.353793125,-0.666469772,-1.350947764,0
0.465762323,0.85772131,-2.157978029,-0.504844034,-0.340423335,0
-0.150604635,1.451737625,-0.518958441,-1.047711244,-1.024781713,0
0.257552346,0.282180018,-0.980548894,1.011381036,-1.554689609,0
-0.065313631,1.288562808,-2.003538155,0.281845821,-0.015830716,0
0.577967098,0.424292489,-1.209240208,-0.214702557,-0.584969711,0
0.173137509,0.862030395,-1.079487073,0.388752058,0.258988871,0
-0.152220392,-1.018174884,-1.269031392,-0.139030436,1.187683096,0
-1.121643026,0.294742966,-0.82873237,-0.230445562,0.763575722,0
0.087330247,0.951907024,-0.576142293,-0.003392356,-0.439718329,0
0.811334845,0.077075289,-1.737659269,0.077506172,0.289987113,0
-0.540698003,3.217502572,-1.238465365,-1.859721799,1.320984526,0
0.241293969,1.191950472,-0.584048577,-1.94373826,-1.495044882,0
0.070267932,1.648738607,-0.167600049,-2.768123505,-2.275838704,1
1.296962458,0.901970759,-1.649958115,0.345436761,1.107477186,0
-0.059621463,0.436055324,-1.017152737,2.052140006,-0.915449885,0
0.874446037,1.12519804,-0.630716626,2.267650588,-1.412873378,0
0.425629561,0.417709635,-2.284316056,0.744223027,-1.554853463,0
-0.69270374,-0.333273515,-0.603189725,0.283700236,1.162011584,0
0.740050942,2.01972108,-0.376100828,0.345688748,0.832803326,0
0.211519938,0.182355698,-0.857506306,1.661982697,-1.345964746,0
-0.142292013,0.942734723,-1.216958842,1.101810229,0.363025011,0
-0.105675007,0.890728342,-0.733089108,0.685794779,-0.015310075,0
0.860943957,-0.021027559,-2.246016749,0.252926949,0.658086834,0
1.075238364,1.855664299,0.259469418,2.506578061,-0.100516891,0
1.888089226,1.258051719,-1.332313025,-0.588614197,1.022766182,0
-0.525871393,0.314248623,-1.11107554,2.89885853,-3.510742891,0
-0.389577524,2.092855048,-1.019863779,0.03055992,1.999328881,0
-0.116306061,1.169661989,-0.817179237,0.469899129,0.041453617,0
1.864012174,1.62406671,-0.518837216,1.458575888,1.59398283,0
-1.244980037,2.245955553,-0.882448139,1.010140898,0.196638433,0
-0.504597387,1.398445631,-1.956151619,1.210355554,0.439113951,0
4.284485862,2.644970238,-0.211438916,0.849532024,2.373675394,0
3.014533002,0.753839907,-0.889375492,1.868792853,1.263611269,0
-0.318633232,1.681043242,-1.417122599,-0.059897741,-0.587140468,0
0.445653394,2.365975927,0.022822852,1.081005543,-0.394636614,0
-0.438351883,0.487532587,-1.225470714,2.708923777,-0.28440016,0
-0.295184399,1.212344531,-1.495451614,1.163542582,-1.732723608,0
1.879200053,0.727620594,-1.257764528,0.667444544,1.126215775,0
-1.638286123,0.746833081,-0.30828195,0.460844789,0.695674592,0
1.858307309,0.719213238,-0.238801372,2.947777596,-0.785053155,0
-0.730809133,1.046971751,-0.506007393,2.22545232,-1.062343842,0
-0.953944614,2.165818952,-0.73124437,1.009129923,-1.395925791,0
-0.144819799,0.970280165,-0.913149516,1.170691876,-0.6497413,0
0.544067976,0.930861842,-0.881087952,2.63549846,0.131979455,0
0.570160964,1.840130925,-1.850832931,-1.724963478,2.387353706,0
-1.771764533,1.155048328,-0.199793723,0.309094372,0.674949046,0
2.229556065,2.17026906,0.458095486,1.857535279,1.090121692,0
2.217500682,0.750979874,-0.573996565,0.875239828,0.447829494,0
0.564837407,0.792738128,-2.219205529,-0.788013438,-0.398454641,0
0.900289485,0.41815841,-1.707673996,-0.529032231,0.530704701,0
0.504089274,1.29973457,-2.281587369,-1.162789671,0.071412344,0
-0.212326735,2.759614787,0.31846289,-0.041768126,0.870146677,1
0.12032004,0.656118658,-0.857236635,1.327405114,-1.08112463,0
1.051388324,1.763322613,-0.830151458,1.465900857,0.044496411,0
0.610368411,0.632703634,-1.667644484,-0.167589684,0.035589556,0
0.167153348,1.477318487,-0.711700268,-0.907972723,0.27596459,0
-1.496641826,0.970269916,-0.118474022,-0.897119515,0.138010622,0
0.289029087,0.943556389,-0.800617007,-0.277720185,-0.184564887,0
-0.152535944,1.496873089,-2.228339722,0.029135798,0.363698003,0
-0.391292378,1.894540419,-1.216324167,-0.290872169,-0.733838427,0
-0.238084999,1.953592111,-1.282625276,-0.716353677,-0.499767605,1
0.99330307,1.703230966,-0.139516579,0.827486935,0.683580095,0
-0.082973223,0.198557178,-1.091890228,1.574972812,-4.287737858,0
