a,b,c,y
-0.02215286,0.936056179,-0.596424754,0
0.243445661,0.643578056,-1.058831011,0
-0.600930132,1.640047127,0.014991784,0
1.417031378,-0.855702719,-1.526401159,0
-0.208668386,1.098705553,-0.487482281,0
0.704130603,0.253645859,-1.811200204,0
-0.882357178,2.321236553,0.19810211,0
0.616711052,0.092879441,-0.569155848,0
-0.692516444,1.696393064,0.171031993,0
-0.071689659,0.157786444,0.183922654,0
-1.041105968,2.811729541,0.216268192,0
0.116804122,0.351382592,-0.867166524,0
-0.230500923,1.470754118,-0.717502977,0
-0.253590341,1.319401778,-0.531871295,0
-0.962631344,1.813234904,0.091279379,0
-0.745118888,1.658390188,0.105032085,0
-1.008748004,1.510809353,1.279923841,0
-0.184644796,1.042440339,-0.30086829,0
0.040879785,0.774362084,-0.809343838,0
-0.351665051,1.26127999,-0.284603848,0
-0.280540801,1.124316239,-0.53445618,0
-0.175303163,1.062692661,-0.680190813,0
0.012284251,0.884921247,-0.791706061,0
-0.275220006,1.187610941,-0.465964423,0
-0.867374707,0.568230934,-0.126259978,1
-0.693767248,1.182096296,0.809026229,0
-0.788603236,0.95325337,1.225787034,0
-0.183437008,0.342604661,0.606902455,0
-1.096670617,2.7504233,0.385764533,0
-0.333762946,1.697816422,-0.601288178,0
0.402949958,0.949828304,-1.761737432,0
0.914585089,0.986243934,-1.297897674,0
0.684762881,0.287906991,-1.600076235,0
0.06948221,0.586299786,-1.231567427,0
0.021944766,1.091357377,-0.955673806,0
0.620890012,-0.14762673,-0.625146433,0
-0.192448624,1.105378492,-0.73351379,0
-0.121931927,0.961820559,-0.750765179,1
0.919459213,-0.352782495,-0.931254767,0
0.523038131,1.040637288,-1.391759987,1
-1.217069903,2.158945406,0.915160702,0
-0.251997612,1.126575373,-0.176939422,0
-0.096130535,0.920470882,-0.662431736,0
0.830471882,0.104717874,-1.919869177,0
0.745812686,0.328459939,-1.710931168,0
0.706524105,-0.142062939,-1.403847214,1
-0.091827649,0.913938426,-0.660303021,0
0.529042513,1.064617971,-1.511986546,0
-1.06288108,2.155491734,0.514961164,0
1.152325865,-0.376076819,-1.286748555,0
-0.537944572,1.474327447,-0.310662804,0
-0.419208242,1.508765759,-0.48793336,0
0.748967242,0.229878587,-1.721600236,0
-0.122909663,1.242963721,-0.553640986,0
-0.788509553,1.147576333,-0.967299922,0
-0.097526361,1.109908014,-0.677280792,0
-0.14889503,1.253559815,-0.620083725,0
-0.488193307,1.001323801,-0.872199489,0
-0.683736524,1.76997877,0.125255055,0
0.638201141,0.257374708,-1.5482678,0
-0.361769396,1.7372255,-0.910575452,0
0.346731679,-0.334529268,0.175045564,0
0.03738478,0.090368616,0.283447491,0
-0.690333394,1.153462797,0.041301454,0
-0.473690271,0.976341809,-0.206962158,0
-0.462799165,1.334289795,-0.150563945,0
-0.991208233,2.040473925,0.477235735,0
-0.623942533,1.413666677,-0.22989336,0
-0.204701311,1.070001339,-0.547966703,0
-0.152865008,1.020208735,0.290468366,0
0.517037197,0.146591372,-1.81870237,0
0.700134837,0.340796168,-2.108865493,0
0.652153818,0.548642282,-1.739331636,0
0.781888925,0.238616218,-1.488567307,1
-0.662358095,0.933761545,0.375311603,0
0.986728339,-0.05080103,-1.938242026,1
-1.208242335,2.841542259,0.444155629,0
-0.252205313,1.189553122,-0.493050278,0
-0.571654371,1.040852803,-0.056144427,0
-0.156152732,-0.025918564,-1.512748111,0
-0.894308641,1.928101273,0.423885228,0
0.892386365,-0.462549174,-1.112641096,0
-0.086588665,0.239635468,-1.283196577,0
0.097437253,0.901769926,-1.391699698,0
-0.443199348,1.259538697,-0.041161369,0
-0.066053456,-0.11096315,-1.904453708,0
-0.75669681,1.533032227,0.100583366,0
-0.229887242,0.946332839,-0.876970071,0
-0.517714796,1.787881515,-0.246397351,0
-0.025398353,0.14857026,0.15999966,0
-0.636533402,1.109380396,0.302018201,0
-0.048061053,0.676346239,-0.79765555,0
-0.499878544,1.564112311,-0.234907611,0
0.280707133,0.529783444,-1.219184895,0
-0.274577938,1.173925079,-0.411338165,0
-0.527622022,1.395828889,-0.381644636,0
0.611440063,0.328438156,-1.595395431,0
-0.310730153,0.829388583,-0.048095957,0
-0.023158596,1.041239778,-1.205127354,0
-1.409202041,2.23084176,0.76785225,0
-0.615889934,1.441301198,-0.506274047,0
0.691561184,0.263459027,-1.616305875,0
-1.073704068,2.516069257,0.412637142,0
0.947219229,-0.017734727,-2.021208292,0
-0.725419623,1.637298196,0.059573064,0
0.260987785,-0.674904448,-0.861328546,0
1.014514833,-0.13610562,-2.048873832,0
-0.530272408,1.031706944,-0.039508601,0
0.007528497,0.943933052,-0.830043564,0
-0.668897149,1.518970793,-0.000258066,0
-0.531873775,0.829887145,-0.474202274,0
-0.403551967,1.47319279,-0.394121163,0
0.251879015,0.929046505,-1.395252643,0
0.124159702,0.842294092,-0.989050078,0
0.096924238,0.625822535,-1.14209197,0
0.990917436,-0.503212761,-1.413788347,0
0.262483559,-0.038303876,-0.053384493,0
-0.784685613,3.160223422,-0.213337887,0
-0.368082582,1.243641294,-0.320411137,0
-0.606982012,1.097454409,-0.880387483,0
-0.279281669,1.199652458,-0.632250828,1
0.343770259,0.43591536,-1.891453116,0
-0.985100444,1.998298826,0.429207775,0
-0.704814856,1.832258871,-0.064332868,1
-0.141028503,0.603734835,-1.376216142,0
-0.076275277,0.823292758,-0.957451728,0
-0.531108599,1.200494322,-0.312267012,0
0.477357581,0.357910122,-1.483111877,0
0.656624982,0.437281318,-1.605815772,0
-0.706470478,1.64004225,-0.167160744,0
0.864222119,-0.444348754,-1.132221304,0
-0.422513757,1.359350205,-0.047790763,0
0.744770877,0.237281219,-1.666125611,0
-0.226735669,1.482818378,-0.46221477,0
0.780279384,0.2422002,-1.740157552,0
0.646912672,0.446146191,-1.462408569,0
0.324110366,0.07670253,-0.432787958,0
-0.05206477,1.145837201,-0.621238705,0
-0.993955205,1.557951603,0.269313327,0
-1.098448206,2.027221807,0.216250186,0
-0.200897862,0.303877549,-0.371915745,0
-0.449978384,1.376233054,0.131233275,0
0.607036423,0.219609517,-1.795912258,0
-0.022243385,1.0752467,-0.329619326,0
-0.397045137,1.571311995,-0.046726027,0
0.347529262,0.752446795,-0.806685027,1
0.562985484,0.505121768,-0.909933955,0
-0.953066696,1.697670381,-0.033207637,0
-0.761063123,1.886468126,0.209897656,0
-0.320529268,1.279722391,-0.155889951,0
0.091813494,-0.067999335,0.139162668,0
-0.406279698,1.35933215,0.068432343,0
-0.330971885,1.269306482,-0.436991492,0
-0.097164777,1.617647699,-0.763385346,0
0.531363118,0.723635181,-1.801099255,0
0.031486314,0.850129416,-0.675965522,0
0.550569335,0.534573835,-1.46613916,0
-0.213516869,1.265598128,-0.894786553,0
-1.004037583,1.862355502,0.076114115,0
-0.525512364,1.39598365,-0.255946626,0
0.225566607,0.09451088,0.051048365,1
-0.518143455,1.42911736,-0.299341181,0
-0.224187881,1.186452819,-0.122501573,0
0.948508725,-0.017210653,-1.972187531,1
-0.623481205,1.662348749,0.230875695,0
-0.19935401,1.169827958,-0.600638494,0
-0.440373585,1.650226166,-0.994475653,0
0.304450888,0.508327369,-1.695398946,0
0.879382929,0.252097845,-1.393781391,1
0.704286769,0.139151955,-1.856152544,0
-0.359968331,1.34080025,-0.543219765,0
-0.207258335,0.971258431,-0.763362908,0
-0.469718497,1.326526182,-0.477612172,0
-0.38522398,1.219600293,-0.348269061,0
0.622883176,0.404660068,-1.301753603,1
-1.100911485,1.528092967,0.184130708,0
0.661176345,0.47068306,-1.260243264,0
0.336590607,0.480426474,-1.67469477,0
0.242857236,0.488874384,0.070035382,0
-0.72302919,1.564208381,-0.235307518,0
0.698988417,-0.22387733,-0.700661862,0
0.539110065,-0.605336563,-0.630203156,0
-0.330295602,0.286611244,-0.659261994,0
-1.038583689,1.640022158,0.058079691,0
-0.706254303,1.750738891,0.260635627,0
-1.06777998,1.788549489,-0.251827675,0
0.576573277,0.793134922,-0.794812076,0
0.651201988,0.201525512,-1.674022083,0
0.818893252,-0.098517112,-0.909834112,0
-0.013929899,0.937360759,-0.646417619,0
-0.16719121,0.71451923,0.255899957,0
0.286355144,0.398261182,-0.292586722,0
-0.441129741,1.234465163,-0.64228362,1
-0.40085394,1.380858087,-0.145757742,1
0.041301329,0.891336238,-0.927161485,0
-0.811407563,1.704066607,-0.202592896,0
-1.025572529,1.74667616,0.226802974,0
-0.78184322,1.293282633,0.216518771,0
0.855892682,0.140995716,-2.07119063,0
-0.941293243,1.81917914,0.1865579,0
-0.622196534,1.496259992,-0.005325344,0
-1.022604992,2.297292111,-0.067690615,0
-0.624219842,1.380037153,0.072144772,0
-0.057545658,0.375533739,0.344046086,0
0.265367518,0.203004056,-0.240731884,0
-0.45661318,1.542878766,-0.815788309,0
-1.245135136,2.065840058,0.436182412,0
0.734274306,0.279817138,-1.674702993,0
0.034903683,0.720341943,-1.096703082,0
-0.188491653,1.091617104,-0.672039259,0
-0.673242725,1.313084845,-0.705602017,0
-0.906799384,1.681527554,0.012317406,0
-0.507479148,0.934090548,-0.429656694,0
-0.257694298,0.909011364,0.415647733,0
-0.856637656,1.567643904,0.042027096,0
-0.169170614,1.033278287,-0.707543543,0
-1.433046102,2.336946327,0.896012907,0
-0.296562372,0.652871641,-1.342444117,0
-0.668387032,1.410685517,-0.054723348,0
1.384283587,-0.876266835,-1.558762749,0
-0.780538594,1.273397516,-0.380879274,0
-0.776751754,1.672264801,0.072111,0
-0.033816661,0.973292894,-0.93937395,0
-0.507504304,1.192516063,-0.478070756,0
0.545953595,0.324225257,-1.882848407,0
-0.310938071,1.08696729,-0.467784577,0
-1.133789273,1.876967198,-0.088684831,0
-0.573879929,1.333220165,-0.395628534,0
-1.79005784,0.511837379,0.307049158,0
-1.068648175,1.82371566,-0.245751585,0
-0.321989461,0.456564521,-0.121860221,0
0.072384172,0.861564623,-1.396966898,0
-0.353272743,1.113330759,-1.026955628,0
-0.1768897,1.263008643,-0.710402235,1
-0.209095561,0.910395267,-1.010052515,0
-0.463760737,1.200985369,-0.603705277,0
0.885256286,-0.392855413,-1.228650358,0
-1.166835926,2.109672814,-0.005828867,0
0.813108141,0.29239353,-2.122509827,0
-0.678468815,1.123223931,-0.457456149,0
-0.349972398,1.018179765,-0.941866322,0
-0.135090885,1.150466419,-0.846941195,0
0.912115755,-0.000968415,-2.16365483,0
-0.632486284,1.372754988,-0.516987685,0
-0.476252414,1.173614874,-0.425856185,0
-0.030586115,0.89201438,-1.048056221,0
-0.443411138,1.179939405,-0.745169862,0
-0.352261874,1.654354332,-0.752910294,0
0.085884278,0.655281642,-1.309126947,0
-0.569285954,1.457102487,-0.174286451,0
0.600382917,-0.137123527,-0.813948031,0
-0.123964671,0.65613344,-0.570302128,0
-0.795904622,1.748844644,-0.091711348,0
0.445680803,0.519595957,-1.538177305,0
-0.901454359,1.389372904,0.144886159,0
-0.338072495,1.247070935,-0.281312658,0
0.296682872,0.596054804,-1.468562205,0
-0.56971837,1.528914402,-0.146305908,0
-0.300863618,1.2587382,-0.645160037,0
-0.964925578,2.05826226,0.065741956,0
-0.299207331,1.492300179,-0.859868855,0
0.465183847,0.164286281,-0.620459363,0
-0.730961645,1.651940646,-0.17365732,0
-0.939745784,1.482486096,0.133209573,0
-0.751382006,1.6737895,0.211286475,0
0.495189848,0.145158129,-1.721590532,0
-0.660407604,1.531870815,-0.380077762,0
0.622096441,-0.594151172,-0.779331069,0
-0.310595281,1.360544144,-0.40103599,0
-0.291624404,0.849032772,-0.495724553,0
0.088846225,0.413154222,-0.075236457,0
-0.057107605,0.924767913,-0.918444873,0
-0.752890894,1.864047273,-0.448384503,0
-0.75081678,1.815118206,0.067394055,1
0.554960472,0.329150911,-0.636660763,0
-0.043239141,0.867330874,-0.918396275,0
-0.823913462,1.788586979,0.008256001,0
0.008552559,0.661862076,-1.382286513,0
-1.047066813,2.71263527,-0.07709829,0
1.272885249,-0.710958763,-1.616968292,0
0.778989296,0.115364221,-2.02031238,0
-0.782035705,1.75468637,-0.078665317,0
-0.274420347,1.04432551,-0.805451742,1
-0.765042435,1.839788854,-0.071215924,0
-0.162944046,1.586822498,-1.057204772,0
-0.563626707,1.492445871,-0.453409213,0
-0.105019375,0.931879837,-0.695208865,0
0.578530697,0.881219834,-1.792214418,0
-1.272681805,2.253616414,0.529968462,0
0.211870709,0.680208716,-1.250963899,0
-0.005068155,0.888113628,-1.036758263,0
-0.324938041,1.435156019,-0.762359771,0
-0.045378023,0.455095007,-0.934493629,0
1.099454692,-0.416310703,-1.139587617,0
-1.016177733,2.296063645,0.34014687,0
-0.718358271,1.552902776,-0.53167884,0
0.68126374,0.096804027,-2.125880793,0
-0.255276879,1.198801846,-0.833057008,0
-0.866161973,2.109341122,0.047139036,0
-0.779935495,1.866121066,-0.069167265,0
0.62776461,-0.060598772,-0.779311973,0
0.763644207,0.105720861,-1.889465612,0
-0.763869506,1.715118294,0.015569315,0
0.040332217,0.43959021,-0.485973366,0
0.615047667,0.290162038,-1.734178305,0
-0.131067611,1.022491336,-1.245480075,0
-0.501825914,1.357768369,-0.661237288,0
0.046810733,0.43940871,-0.423316977,0
0.489787689,0.039846049,-0.68554432,0
0.226792322,-0.196384412,0.055492901,0
-1.43295241,1.539152903,-0.097523546,0
-1.071082478,1.890751812,0.034048388,0
0.456825431,0.470763925,-1.540002051,0
0.960869159,-0.067595627,-2.195068259,0
-0.362428556,0.635733668,-0.883831263,0
-0.934275403,2.026920516,0.08517484,0
0.652771874,0.293678145,-1.701537673,0
0.29022708,0.516271759,-1.631722482,0
0.022063503,0.927997816,-0.953527048,0
-0.119926785,0.999961331,-0.838145446,0
-1.070475733,2.034963933,0.112241793,0
0.656877045,-0.006279284,-2.148031811,0
-0.379294131,1.459075971,-0.913038356,0
-1.245767329,2.305936873,0.193145143,0
-0.612193404,1.510694626,-0.499613445,0
1.036746088,-0.553620254,-1.617852702,0
0.192014211,0.065811561,-0.650808599,1
-0.612573242,1.517877543,-0.083151662,0
0.74987502,0.620983912,-1.138814151,0
0.757942186,0.631411377,-2.148335309,0
-0.538342453,1.416712694,-0.31203662,0
0.697601177,0.311412394,-1.977339289,0
-0.437046413,1.333579441,-0.204014119,0
0.621901068,0.328186403,-1.865664369,0
0.586298365,0.213960315,-2.112505188,0
-0.941293712,1.860771405,0.133202119,0
0.638506601,0.436399679,-1.737988163,0
0.886095242,-0.274999862,-1.058203058,0
-0.324658376,1.201827255,-0.767882662,0
-0.978742552,1.602735256,-0.373721232,0
0.626544146,0.284440213,-1.725793153,0
0.584308941,0.356152057,-1.833722982,0
-0.562740242,1.011832667,0.322248394,0
-0.340649243,1.424609048,-1.043704879,0
0.804848229,0.236712584,-2.02782027,0
0.231145152,0.735492104,-1.268940244,0
-0.131110414,0.064036513,-1.562709414,0
0.185344942,0.723189051,-1.304350561,0
-0.833256495,2.129706951,0.022356612,0
1.011952408,-0.41881151,-1.213998098,0
0.549926203,0.126859823,-0.795822176,0
0.154846547,0.705814323,-1.172665232,0
-0.751342723,1.507364482,-0.083274236,0
-1.021277254,1.452889569,0.126772449,0
0.649573858,0.691579885,-1.669971919,1
0.51634124,0.398666081,-1.614758005,0
-0.466858283,1.454443705,-0.600858627,0
-0.964331039,1.970687212,0.160569091,0
-0.219042167,1.045192966,-0.65245742,0
-0.539270746,0.990617164,-1.357418277,0
0.139087785,0.841388978,-1.316203328,0
-0.573417266,1.428177305,-0.77210746,0
-0.179805634,1.060269868,-0.703109794,0
0.962058413,-0.066485024,-2.193809375,0
0.920891153,-0.372215659,-1.10842769,0
-0.808163039,1.26148054,0.217187167,0
-0.895858062,1.917559189,0.179672157,0
-1.085324609,2.276859411,-0.206892552,0
-0.73238876,1.864730095,-0.06792325,0
0.149786633,0.936656063,-1.238316757,0
0.543061111,0.054349195,-0.661996977,0
0.596429617,0.36237467,-1.774170506,0
-0.129468624,1.021941616,-0.84114269,0
0.126289314,0.801770708,-1.231928882,0
-0.095118171,0.98812284,-0.762702385,0
-0.316163209,1.18995634,-0.616654617,0
-0.60537993,1.572580833,-0.032176647,0
0.104110147,0.957736381,-0.35140423,0
0.725907361,0.488104857,-1.480654588,1
-1.345930749,2.472748566,0.645722582,1
-0.253744798,1.147864939,-0.444772634,0
0.672453195,0.465859552,-1.963045,0
0.267537487,0.570250047,-1.394905116,0
-0.417968211,0.719138487,-0.806392166,0
-1.483359846,3.870420234,0.309604823,0
-0.293909476,1.582777955,-0.544222609,0
-1.129016554,1.743645474,-0.094737613,0
0.367184776,0.323139005,-1.868378576,1
-0.524441831,-0.346833008,-0.744790633,0
-0.104691662,0.948992105,-1.059092711,0
-1.311616793,2.222116952,0.307899064,0
-0.053052598,0.799591084,-1.336030568,0
-1.068114217,2.045103935,-0.22353107,0
-1.294269006,2.224920684,0.403402516,0
0.316951139,0.402931159,-0.75645563,0
-0.482646262,1.256153725,-0.606955379,0
-0.136555397,1.026904304,-0.750357121,1
-0.360300416,1.138410164,-0.66160054,0
-0.308676763,1.104316775,-0.935025925,0
-1.364039767,2.242418598,0.431466044,0
-0.953738717,0.994283472,-1.27325874,0
0.06592646,0.57276488,-0.620932927,0
1.186143315,-0.558615852,-1.788433136,0
-0.258094195,1.175651985,-0.298534826,0
-0.725654494,1.318515074,-0.458772066,0
-0.244722716,0.968544477,-0.969512485,0
-0.538400365,1.321054005,-0.767192329,0
-0.715612109,1.695174529,0.073915675,0
-0.136883704,0.836329946,-1.422282834,0
-0.459479971,0.984498282,-0.906975339,0
-0.076741737,1.010489214,-1.001587087,0
0.384193055,0.836551987,-1.51717873,0
0.14676034,0.24604283,-0.457017885,0
-0.459861016,1.191680697,-1.139848754,0
-0.353490059,0.451544267,-0.883719211,0
0.781748698,-0.398280521,-1.301835841,0
-1.375456869,2.13335671,0.100318463,0
-0.166415535,0.857692978,-1.189401333,0
-1.19624787,2.21035972,0.616067232,0
0.163620504,1.27504246,-0.13944447,1
-0.886350708,1.946554331,0.137130399,0
0.699686266,0.248314709,-1.932857425,0
-0.678142543,1.711503586,-0.000928765,1
0.46337395,0.539712017,-1.518622026,0
0.270172151,0.609790018,-1.332423897,0
0.071886416,0.842790528,-1.200891904,0
-0.95952058,1.962364894,0.105483055,0
-1.962755152,0.145688038,-0.295374753,0
-0.497516067,1.278660645,-1.105446161,0
-1.107643494,2.183899271,0.53873558,0
0.629608235,0.329185023,-1.712918767,0
-0.29168873,1.256778179,-0.727426772,0
-0.133541755,1.079130948,-1.021962272,0
0.855410347,-0.85525564,-1.181543788,0
-0.778570653,1.556654767,-0.515831891,0
0.04714791,0.56652479,-0.508265635,0
0.083400219,0.511091216,-1.7629783,0
-0.304910758,-0.003287258,-1.59173187,0
0.513562885,0.286426491,-1.896741411,0
-0.045562794,0.980913442,-0.750720819,1
-0.180937111,0.95690534,-0.918365827,0
-0.715152111,1.349859021,-0.628743565,0
0.192832069,0.322206535,-0.238271521,1
0.416277698,-0.055973978,-1.805371536,0
-1.204539984,1.916728123,0.315139915,0
-0.734712161,1.426686282,-0.812928478,0
-1.184768615,2.139931965,0.16711103,0
1.020986905,0.327277694,-1.611951554,1
0.43210893,0.035691569,-1.191034934,0
0.189126641,0.672917104,-1.332417613,0
-0.010926885,-0.631440258,-1.015886429,0
0.508701353,0.430893726,-1.629278799,0
-0.018806221,-0.957650267,-0.728476671,0
-0.722841529,0.594445705,-0.325041691,0
-0.008745296,0.171726312,-0.690813508,0
-0.242686882,1.058456487,-0.823237485,0
0.08099019,0.858356809,-0.921650874,0
-0.347147389,1.074694806,-0.802604892,0
-0.341416753,0.800113711,-0.614697889,0
-1.003621805,2.927756923,0.158755281,0
0.069635521,0.938230023,-1.056963074,0
-0.008009841,0.930926788,-0.953407572,0
0.566175319,0.337721324,-1.840551414,0
-0.006572657,1.32703447,-0.772330541,0
-0.068504676,1.268915235,-0.936072282,0
-0.694579366,1.56100548,-0.530327431,0
0.003169636,-0.104390796,-1.214016804,0
0.328234597,0.67983906,-0.934130885,1
0.745571132,-1.612850415,-1.250598551,0
0.779573077,0.403472163,-1.934813881,0
-0.3586344,1.307618581,-0.444322635,0
1.158033223,-0.441534343,-1.347014661,0
-0.068426816,0.657022741,0.510862618,0
0.094595894,0.715840652,-1.345082184,0
-1.577454361,2.190334372,0.038596743,0
0.247426345,0.612969039,-0.030517833,0
-0.288658158,0.70607677,0.423290459,0
1.073236631,-0.80259684,-1.265742441,0
-0.101037953,0.999710838,-0.888915226,0
0.469455195,0.729046888,-0.876390775,0
0.218214495,-0.508213684,-0.666626103,0
-0.111997844,1.06111996,-1.144518082,0
0.935564436,0.226989956,-1.738642362,1
-1.391090038,1.459077518,0.188085956,0
-0.134640042,1.00538813,-0.915963586,0
0.683210081,0.540401818,-1.994059028,0
-0.223380917,1.021206835,-0.961524861,0
-0.970000372,2.314675119,0.164763298,0
-0.201774489,1.181245058,-0.698158009,0
-0.028616729,0.395672685,-0.351089752,0
0.68718806,0.483560009,-2.079761109,0
0.352464161,0.78768824,-1.926834748,0
0.494263018,0.268689014,-2.072537409,0
0.677411681,0.266193787,-1.956961075,0
0.192725716,0.227057369,-0.603711144,0
-0.504056676,1.235391073,-0.426551957,0
0.744830092,-0.445241862,-2.189960459,0
-0.217174285,0.518181525,-0.452970998,0
-0.170827702,1.188216506,-0.961690045,0
0.531447483,0.361246148,-1.351973398,0
-0.282852315,1.113684306,-0.87675658,0
-0.783750451,1.941930827,-0.275401424,0
0.706565857,0.469874029,-1.567818063,0
0.646365906,0.150280965,-2.143113087,0
-0.548216436,1.149640185,-1.23426723,0
-0.8840842,1.611645127,-0.495737622,0
-0.215963102,0.54306549,0.013342182,0
-0.078290255,1.46543654,-1.194798845,0
-1.086530063,1.801301772,-0.123437375,0
-0.615982178,1.351788629,-0.6889962,0
-1.338343324,2.366437585,0.610557961,0
-0.890930673,1.927427011,0.146683688,1
-0.566891024,1.298033646,-0.593282449,0
0.329836974,0.094413722,-1.501201009,0
-1.042422664,-0.477070119,-0.596387274,0
-0.641214197,1.639301666,-0.388626564,0
-0.220798156,1.014364395,-0.872137786,0
0.311820702,0.115932841,-0.477244269,0
-0.139816253,1.205532863,-1.035724399,0
-0.334314662,1.248433205,-0.532319517,1
-1.47645525,2.029734464,-0.130958713,0
-0.599050486,1.598691643,-0.574191109,0
-0.127671686,1.166762289,-1.085557814,0
0.776374393,0.145345407,-2.025044139,1
-1.000069281,2.223908734,0.095530469,0
-1.008998616,1.413589311,-0.025781888,1
0.127363526,0.269243772,-0.670434593,0
-0.763749945,1.602323155,0.166436961,0
0.798053739,0.276456785,-1.619033399,0
-1.195357329,2.878069958,-0.158038255,0
0.547345512,0.521533535,-1.509177397,0
-0.533777721,0.876416494,-0.566502753,0
-0.222500435,1.063092588,-0.862369354,0
0.119887426,0.741371404,-1.307591252,0
1.349345029,-0.453585328,-1.598312401,0
-0.948607277,2.075264702,0.265311719,0
-0.73627635,1.748388769,0.170385406,0
-0.068614131,0.687497298,-0.583035518,1
-0.081153306,1.021766613,-0.822544219,0
0.148466992,0.464651598,-0.338658876,0
0.938213445,0.053045836,-1.043836093,0
-0.535373654,0.45506733,0.214818963,0
-0.842096921,2.618354709,-0.580687428,0
1.180061677,0.046995749,-1.926529836,0
-0.901250215,1.713798151,-0.388614334,0
-1.300432371,2.166477116,-0.543794784,0
0.592136476,0.383862122,-1.887397004,0
-0.075409633,0.648059165,-1.435895781,0
-0.364297953,1.444789396,-0.458446833,0
0.648708849,0.396016755,-1.614782994,0
-0.232971352,1.391649848,-0.204501138,0
-0.34516872,1.55354186,-0.279846257,1
-0.056367745,0.257940166,-0.914836425,0
-0.823847458,1.666079864,-0.1280128,0
0.649399646,0.278665577,-1.80396047,0
0.403221072,0.731303281,-1.378095049,0
-0.064302657,1.32874463,-1.014034614,0
-0.065599473,0.70557205,-1.607001241,0
-0.454872432,1.611857164,-0.146843666,1
0.244378027,0.721814016,-1.310092094,0
-1.43350417,1.869130612,-0.36350601,0
-0.886577511,2.081998014,0.186421455,1
-1.598203759,1.69937346,0.096588814,0
-0.960976506,1.8028113,-0.073856613,0
-0.038221159,0.875780438,-1.106462833,0
1.298739715,-0.67914415,-1.683961564,0
-0.228503835,1.092567824,-0.775668843,0
-0.781802833,1.857716111,-0.111569349,0
-0.728525367,1.767677324,0.156037062,0
-0.141746693,1.024565815,-0.889793364,0
0.095991048,0.764755131,-1.24766872,0
-0.329209657,0.555082796,0.660843574,0
-0.873294539,1.839208874,0.346599162,0
-0.607441417,1.253472184,-0.29643312,0
0.118625474,0.765220186,-1.332646584,0
-0.885325497,2.021752378,-0.086074021,0
0.210270998,0.641710705,-1.300059924,0
0.655831162,0.315025327,-1.732941241,0
-0.066512191,0.897494204,-0.922098091,0
0.225114967,-0.08588443,-0.251432364,0
-0.034950122,0.909187166,-0.997902435,0
-0.673872339,1.689958699,0.175722242,0
0.601445259,0.314645471,-1.778920037,0
-0.024162669,0.953534518,-1.124614957,0
0.317988026,0.724425918,-0.602649412,0
-0.044477155,1.159497233,-0.728795278,1
0.297686493,0.586549006,-1.410676346,0
-0.488605423,0.872882994,-0.215284855,0
0.51771786,0.001444882,-1.726627038,0
-0.984026252,2.33981578,0.476870008,1
-0.693323249,1.574122481,0.026770976,0
-1.315464142,2.137181815,0.383680405,0
-0.012232703,0.800209492,-0.769775284,0
0.603767171,0.356245999,-1.767394923,0
0.594841114,-0.100716025,-1.701385426,0
-0.188021982,1.049594367,-0.808622825,0
-0.208414912,1.163782153,-0.799573635,0
-1.084694422,2.429164292,0.068304675,0
-0.363175561,1.269903827,-0.385585983,0
-0.193824314,1.009912049,-1.070408213,0
0.277174628,0.413878076,-0.432618916,0
0.134560265,-0.767912923,-2.199912808,0
-0.164339833,0.943370748,0.292888344,0
-1.219999238,2.241638406,0.475543129,0
-0.941552974,2.429983078,0.105587207,0
0.21316783,0.706987143,-1.377514255,1
-0.468132625,1.348902145,-0.470413033,0
0.871416565,-0.236718409,-1.15791164,0
1.07156112,-0.631507972,-1.769079419,0
0.454435818,0.240803112,-2.005437442,0
-0.665652913,1.630634328,-0.024113305,0
0.017083228,0.836744915,-0.931320442,0
0.587893697,0.353414815,-1.724208684,0
-0.759487847,1.679519171,-0.17304874,0
-0.371427682,0.962574465,0.058603102,0
-0.857940747,1.31801936,-1.084178846,0
0.435762049,0.530117506,-1.583021201,0
0.630171129,0.271122485,-1.821920214,0
0.037173183,0.906039495,-1.207580715,0
-0.566649102,1.007229331,-1.194370286,0
1.300560558,-0.733481511,-1.752151231,0
-1.204717965,2.397220702,0.41831077,0
0.387928063,0.577658871,-1.555220664,0
0.817753834,0.221902561,-1.970448492,0
0.912187145,0.013477784,-2.199166471,0
0.848903068,-0.080282965,-1.140937146,0
-1.085597273,1.827887482,0.262472891,0
-0.65681279,1.627147956,-0.512724795,0
-1.249192351,2.319994889,0.411695896,0
0.687924913,0.026153776,-2.14384983,0
1.086962201,-0.498562122,-1.477748959,0
-0.44426461,1.093215387,-0.110083869,0
-0.565482074,0.979901039,-0.43310813,0
0.186698764,0.64227439,-0.38893432,0
1.084811492,-0.136114098,-1.069175986,1
-0.887532805,2.376132205,-0.178142922,0
-0.189437599,1.586374678,-0.051936909,0
0.86259848,0.023358691,-2.181506409,0
0.588620293,0.301236554,-1.859476005,0
-0.364896876,0.093391861,-1.436966383,0
1.002091065,0.148021768,-1.505810603,0
1.099024474,-0.498354612,-1.515417006,0
0.394858544,0.029880054,-2.526163437,0
-0.889112196,1.597026647,-0.192202035,0
-0.055818063,0.769393578,-0.069816941,0
0.975041265,-0.8240562,-1.198604287,0
-0.596415918,1.513191905,-0.530685164,0
-0.085276504,0.888874331,-1.225293359,0
-0.168993797,0.165610467,-0.087142536,0
