a,b,c,d,e,f,g,y
-0.454698806,3.113602417,-1.11028234,-2.0922248,0.8222895,-1.72378781,-0.036798804,0
0.825155342,1.838961511,0.365527223,1.148054065,0.685110359,-1.703232052,-1.107046124,0
0.42264574,-0.592997292,-1.90521868,1.853944161,-3.463765171,2.167523852,-3.113033908,0
-2.585402854,3.06793481,1.100979783,-2.019056504,0.913553435,-1.018794953,-0.541235426,0
-0.338067055,2.037682485,-1.328463228,-0.706691654,-0.58200827,-0.884337717,1.339527945,1
-0.23477642,1.424437044,-1.476366787,0.206448752,-0.452395924,-0.378675637,0.313295199,0
0.614808991,0.44373124,-1.350647663,-0.164751661,0.120156395,-0.257846709,-2.422762005,0
-2.012685561,1.915332686,0.43393877,-1.633508165,0.095797067,-0.929117937,1.358582872,1
0.010168169,1.354084451,-1.516932488,-0.20166345,-0.508904417,-0.19362105,-0.611176026,0
0.194674676,1.754389584,-1.748952722,-1.316860487,0.378341242,-0.238851293,-2.303181121,0
-0.075501994,1.659003948,-0.870609488,-0.186430492,0.66143329,-1.311554029,0.328384692,0
-0.113553295,1.231196132,-0.323021106,-0.132248939,-0.528015783,-0.934416489,-1.490181277,0
-0.102043665,1.629506323,-1.414451356,-0.403643345,-0.523359072,-0.889735986,1.250449683,0
0.320210242,1.359540977,-1.073436672,-0.621629728,0.779918912,-1.690579328,0.34421304,0
0.634402428,0.563973992,-1.438009452,-0.037613517,0.285223147,-0.991673046,-0.109236744,0
2.584275354,0.860291903,-0.851266388,0.872240573,1.065107771,-1.332692324,-1.160225354,0
-0.726130109,2.253764371,-0.643245496,-0.612445441,-1.083503612,-0.737378297,0.267422727,0
0.44930422,2.022047812,-1.458231579,-2.149099835,2.147130446,-1.60419576,-1.046671554,0
-0.207727021,0.986188431,-0.84553195,0.763234406,0.266482776,-0.1810436,-0.886697276,0
1.732180744,0.807286905,-0.369283323,1.567295099,0.294272822,-1.88400135,-0.001117902,0
0.052302373,1.456567887,-0.645788154,-0.802529849,-0.240107104,-1.255223901,-1.169082594,0
0.856983433,2.382363504,-0.70096268,-1.020673873,-0.65716289,0.946587449,0.516780046,0
0.578699676,0.846028376,-2.048589405,-0.923354035,-0.622619793,-0.067371985,-1.36649211,0
0.768835596,2.00020872,0.851959204,2.095780802,-0.545901375,-2.083272376,-0.502203341,0
-0.888192273,2.299335448,-0.783161025,0.325880222,-0.418424288,-0.517897877,0.873027901,0
-0.033730884,1.011392869,-0.736423929,0.594289366,-0.102864598,-0.942609997,-0.245428874,0
0.035324345,3.161516744,0.357936514,0.951766691,0.263224058,-1.511270323,-0.646238399,0
0.939274536,0.961347573,-0.271430006,1.975693108,0.670596318,-1.205782663,-1.196360662,0
-1.346107968,1.088526657,-0.54705557,-1.088223689,1.275265152,0.23084471,-0.707968778,0
-0.446129079,-1.259568369,-0.610432182,1.110665593,-0.129947227,0.306965123,-0.749833515,0
-0.414648165,0.904864864,-0.427211714,1.923298351,-1.164773208,-0.667901235,-0.593963808,0
0.397316816,1.232281534,-2.276534545,-0.734481834,0.32313508,-0.221033769,-0.981349865,0
1.1592826,-0.683633351,-2.390581227,0.829190966,-0.929126296,-0.710917309,0.774473449,0
0.690427271,3.250970766,0.15064779,-0.143258962,-0.524406196,1.763548905,1.338689433,0
0.33016333,0.763329277,-1.529887534,0.264320236,0.788991665,-0.785863989,0.172206284,0
-0.457621385,1.71918802,-0.952500832,0.202228032,-0.48076264,-0.046225431,-1.785399361,0
0.647287819,0.968712264,-1.448868869,-1.227560073,0.577714297,-0.994401764,-1.132818896,0
0.883991926,0.157973725,-1.866511977,-0.058051723,0.286142399,-0.594886262,-0.42580799,0
-0.751634215,2.154405124,-0.984848855,0.068299367,-0.427587676,-0.57830903,0.885043155,0
-1.985106266,1.344930208,0.338952478,-0.385375147,-0.030260007,-0.255297399,1.007074758,0
2.261646451,0.223658014,-1.354097117,0.79179267,0.547621984,-1.611202054,-0.887995384,0
0.634290456,0.055535641,-1.59203994,1.320208859,-0.859248805,-1.068189727,1.297292452,0
-1.580576728,0.837513208,-0.076976193,0.137441672,0.522546389,0.123919505,-1.012943846,0
0.282429301,0.987761958,-1.929332484,-0.323577767,-0.347385294,0.251226831,-1.394761777,0
0.228083906,1.523534228,-1.696193945,-1.215299976,-0.158623832,-0.148361849,-2.250567897,0
-0.407995161,1.510660762,-1.3577946,0.460102088,-0.22444107,-0.061568568,-0.358586121,0
0.505762995,0.573988416,-1.141986186,0.087444718,-0.182548731,-1.23145163,0.211447948,0
0.41534845,0.482549947,-1.386773878,0.815402903,0.269528381,-1.044036351,0.893193975,0
-1.06215815,0.315002936,-0.064010611,-0.285394413,1.469023437,-0.156535848,-1.348486581,0
0.442116474,1.077932679,-1.811904168,-1.180439969,-0.735541413,-0.066217557,-2.279772406,0
0.264832494,0.71355362,-0.769770639,0.38621533,-0.210256476,-0.833113904,-0.854579778,0
0.601054643,0.301263555,-1.505936181,0.503959504,0.017640623,-1.168966318,0.918904193,0
0.420285534,0.962075006,-2.882681566,-0.394903735,0.870494928,-0.099772827,0.419383082,0
-0.584048302,2.928811388,-0.385927012,-1.499299248,1.353014476,-1.899449854,0.2204871,0
-0.798230316,2.74540071,-0.919178529,-0.447542168,0.145759476,-1.169513119,1.594077066,0
0.357486959,0.67077006,-0.779581816,-0.014381137,-0.52044213,-1.014606419,-0.73623918,0
0.209628917,1.041943758,-0.927616241,0.173944022,0.265308067,-1.211552397,-0.359036311,0
-0.358203473,2.271876676,-1.238387123,-0.84837194,-0.053767426,-1.243006866,1.669228253,0
1.480075641,1.298613299,-0.249767771,2.16403291,0.964553868,-1.524984697,0.797511213,0
1.623979582,3.356145608,0.031578377,-1.847865365,2.063388667,0.720768528,-1.246410828,0
-2.536189272,1.842844386,0.720618668,0.192646953,0.756799594,0.409895942,-0.93548311,0
-0.066296633,1.457763312,-1.696874238,-0.015711738,-0.250607028,-0.759536721,1.123464297,0
1.905456656,2.416242919,-0.556311587,1.064932865,1.003750715,-0.444845161,-1.172424606,0
0.436784136,0.992958974,-1.911412929,-0.755359419,-0.478472676,0.089167411,-2.221521039,0
-0.07180731,1.091498678,-0.628023817,0.718268037,-0.067190374,-0.941242674,-0.283262206,0
0.403495816,2.63230226,-0.046208173,0.438932086,1.17373149,2.879468995,0.78270602,0
6.368791069,3.481022692,2.182093581,3.22574126,2.358797511,2.907581109,0.042680575,0
0.250707683,0.425668075,-0.863667105,1.106579222,-1.376275239,-0.728410244,-0.759578749,0
1.150034725,1.376120734,-0.609941215,0.62058629,0.481027357,0.838525252,0.731629127,0
0.556110395,0.749813942,-2.877840745,-0.424254256,0.396397438,-0.179844827,0.64387628,0
-0.814012962,3.107248476,-1.003959224,-0.89047977,1.114932146,-1.149504407,0.022495871,0
-0.174784153,1.520954726,-1.542826553,-0.036160429,-0.353629051,-0.204642457,-0.519251574,0
0.675404723,0.529743979,-2.370856811,-0.034865472,-1.332420839,-0.45991054,0.260335172,0
1.622327579,1.624186998,0.294384097,1.424557299,0.51492152,-1.940803235,0.018224025,0
0.698157821,1.163865563,-1.681910217,-1.136498153,1.243921915,-1.265811322,-0.842733667,0
1.160277198,2.576033264,-0.677607519,0.105597052,0.973070352,-1.667957636,-0.812340499,0
0.691618316,0.179543793,-0.914726334,2.456022095,-0.843462495,-2.108802461,1.01229887,0
7.1463044,5.510503653,3.574486025,3.079066881,2.879414596,7.302674928,2.209219478,0
0.358768993,0.429886263,-1.386588008,1.10199428,-0.634645623,-1.383103694,1.484149728,0
-1.093992725,-0.10174421,0.086010178,0.758171488,1.096608367,-0.367234032,-0.086895273,0
0.900087813,2.56426268,-0.024255841,0.67897338,0.023625765,-1.378415213,-1.448010244,0
1.756389269,1.052438761,0.485593837,2.511392358,-0.913141255,-1.403448366,-0.633506153,0
1.245231988,-0.704700554,-2.078406231,0.852957889,-1.257385297,-0.716868705,0.683856238,0
-0.281161517,1.78883212,-1.205745569,-1.039442271,-0.923972938,-0.430759035,-0.531889339,1
-0.832232633,2.098812486,-0.856856027,0.677968564,-1.590891802,-1.010546006,2.088236614,0
-0.38401186,0.954877611,0.050452719,1.432026087,-1.894793216,-0.711130986,-1.086834641,0
0.23707907,1.296229202,-1.808103027,-0.844099446,-0.555953465,-0.156266578,-1.795726913,0
-0.954729493,2.493636685,-0.491642526,-0.05030709,-0.363107007,-0.350560831,-0.571614747,0
0.322307522,0.919625448,-1.343890023,0.274276164,0.608875886,-1.418424999,1.266349419,0
0.547944258,1.753514603,-1.306197384,0.256874636,-1.563902153,0.782254559,2.227447902,0
-0.492782166,2.092127635,-1.030497496,-0.215019118,-0.362069327,-0.716118864,-0.10283158,0
0.884298998,0.355456513,-1.503518903,-0.981438649,-0.555194266,-0.901254731,-1.748529407,1
0.245111756,1.252244033,-0.876082038,-1.044640607,-0.316886484,-1.023289575,-0.9787543,1
-0.414600996,2.080380437,-0.913691844,-0.594870443,-0.454955,-0.589375504,-1.791845344,0
3.6041877,3.390978048,1.255330529,1.634397758,1.73713915,3.442696858,1.579072198,0
0.106419689,-1.151013556,-1.49101026,-0.085569976,1.659222854,-0.363846481,0.71509481,0
0.567418951,2.536434348,-0.265567794,1.201347175,0.339653855,-1.589360861,0.117865886,0
0.972606214,0.406934525,-2.860032449,-0.516061452,-0.091036191,-0.371066089,0.439176039,0
-0.842973671,2.631403118,-0.507823769,-0.398851612,-0.08793155,-0.498478098,-1.473791837,0
-0.328460307,1.800563545,-1.144788237,-0.220871665,-0.662443346,-0.720011792,0.495714183,0
0.283240355,1.437048283,-1.776862905,-1.193203739,-0.208272023,-0.221484952,-1.415971703,0
0.040086488,1.177573927,-0.450599852,-0.250099808,-0.494310346,-1.184656253,-0.482630848,0
-1.188116085,2.303179685,-0.073677992,1.02971884,-1.964433169,-0.282983667,-1.284098887,0
-0.817497581,2.506041566,-0.551943856,-1.027668514,-1.254838982,-1.068460813,0.92632497,0
-0.835597893,1.919034798,-0.670675005,1.013239956,-1.777902189,-0.155020448,-0.813038828,0
2.095353569,2.32470174,1.317102147,2.271547082,0.558795377,-0.495015248,-1.07619091,0
0.625191383,-0.015689726,-1.424395095,1.334582683,-1.228957193,-1.356235577,1.559333151,0
-0.966220421,2.741301209,-0.287877501,-0.516671736,-0.409214501,-0.463355615,-2.169547226,0
-0.294541014,1.101516795,-0.416354418,0.921033037,-0.066383556,-0.465797025,-0.888824942,0
-0.434496038,1.959194754,-0.672891914,0.150893893,1.009879991,-1.404566334,0.608238051,0
-0.096993161,0.853139566,-0.727968839,0.876564222,0.136250798,-0.376231514,-1.653575453,0
-0.55838629,2.051426458,-1.099862287,0.027025804,-0.195421202,-0.59056774,0.492338112,0
1.707174886,0.859087927,0.215306811,2.396363989,-0.77327972,-1.593664368,-0.778184736,0
1.927108839,1.539189235,0.680218242,1.864455718,0.287520688,-1.040039592,-1.232672306,0
1.867590416,0.626733078,-0.630934235,1.392287931,0.408652073,-1.639322401,-0.552805675,0
1.666107403,1.566752788,0.302025094,1.939539814,0.635938398,-1.396892486,-0.612353476,0
-0.312765899,1.925827391,-1.260071334,-0.360056736,0.005687647,-0.570717585,-0.898951086,0
-0.677842635,2.515490874,-1.119194549,-0.481363422,0.279671389,-0.547457751,-0.209029549,0
-0.159576116,1.366311337,-0.581705408,-0.111360754,-0.112929115,-1.127114707,-1.03740866,0
2.015349052,0.828873062,-1.213222305,0.715584879,1.098665962,-2.061658723,1.186341359,0
-1.299842147,-0.256606383,0.092757424,1.637232494,0.258104651,-0.40014814,1.067934613,0
-0.997810006,2.437928133,0.388512436,0.239856,0.299985734,-0.907078702,-1.222744485,0
-0.99145543,2.364438384,-0.795371096,0.495966397,-0.129455415,-0.306487479,-0.015011715,0
0.715876559,0.880339516,-2.602436258,-1.443779414,-0.342071162,-0.619851682,-0.14624557,0
1.284540475,1.758464325,0.652526373,1.284562449,-0.191074255,-1.796544355,-0.019975511,0
0.828561578,0.609950442,-1.671660362,-1.252486981,0.337528127,-0.911431747,-1.170733987,0
-0.279570025,1.768455484,-1.35597682,-0.169872964,-0.223770911,-0.614154111,-0.251914336,0
2.183157748,0.933596089,-0.735520602,0.350620439,0.612930789,-1.629242574,-1.388213262,0
0.046177266,1.104059881,-0.896323941,0.449546925,0.400632097,-1.079689522,0.291247358,0
-0.17032526,1.045759596,-1.553750527,0.492701727,-2.082401632,-0.738425151,0.37017748,0
1.258352382,1.986723236,0.254671351,1.668210975,1.27345613,-1.693933208,-0.560696694,0
-0.131758455,1.733190379,-0.834169388,-0.366986207,0.926000727,-1.470497624,-0.087059275,0
0.395267944,0.898760304,-2.282306947,-0.030697785,-0.07388624,-0.398488475,0.626235432,0
0.280450443,0.606902287,-1.278533657,0.67569597,0.174855303,-0.978520458,0.186040117,0
-0.533695899,2.559313537,-1.270369032,-1.078698864,0.378700894,-0.384720438,-1.42400436,0
1.057269032,1.958189062,-0.603395299,1.245405648,0.263582004,-1.004982006,-0.689074974,0
0.234320771,0.664361963,-1.472612408,0.751290134,0.865381209,-0.80437992,0.284168637,0
0.149062348,0.872191926,-0.971671222,0.573787652,0.209773449,-0.94715693,-0.408742039,0
-0.137632321,2.028419644,-1.112921853,-0.441995717,1.722796552,-1.870779142,1.555690374,0
0.272676545,1.012958924,0.828371529,0.142978025,1.525465394,1.226201213,1.29504158,0
-0.384132037,1.252254623,-0.649153559,0.998225916,0.255867427,-0.683227492,-0.182391196,0
0.820824905,0.289187986,-1.62539153,-0.326327123,0.226036543,-0.471329347,-1.429513602,0
1.671834948,1.146812593,0.327385398,2.267480066,-0.889937449,-1.287393027,-0.942060273,0
0.586304236,0.848265543,-2.391300164,-0.68337125,-0.122207261,-0.141529858,-1.025139482,0
0.065434387,0.920404597,-0.787886811,0.542722631,0.004164324,-0.813264116,-1.401249411,0
0.999305249,0.083377967,-2.035899504,-0.107681266,0.448422894,-0.669352556,-0.285608038,0
2.346391608,0.791480199,-1.109964156,0.262779184,1.133498345,-1.912543702,-0.779968314,0
0.364728138,0.5816157,-1.305576834,0.389868348,0.28739433,-0.496807014,-1.763199931,0
-0.758627846,0.761135993,-0.599227096,2.47828992,-3.702773077,1.431862527,-1.682737342,0
0.23572793,1.257746628,-1.19493438,-0.285202141,0.650141344,-1.675496228,1.245376181,0
2.158988872,1.692535176,-0.15797944,0.066807617,0.13183071,1.04770053,1.025167472,0
-0.218114297,0.877090396,-0.322243162,1.041726287,-1.870541774,-1.069840001,-0.569065108,0
-0.946174489,2.60104641,-0.720008896,-0.22226836,-0.224545535,-0.266974897,-1.117267076,0
1.91199219,1.2269077,-0.136803882,1.289940485,0.64660947,-1.919567004,-0.143879306,0
-0.142356664,2.230287923,-0.840766886,-0.853087479,1.716713254,-1.834235593,-0.109284247,0
0.922447123,-0.365427446,-1.576369736,-0.222759966,-2.112318132,-0.689112045,-0.816616803,0
0.287261738,0.566094224,-1.480554446,0.848352116,0.546800081,-0.946350149,0.944714665,0
-0.390940017,1.758109156,-0.332965616,0.047445139,0.210273644,-1.150812197,-1.023628353,0
-0.114101269,1.416945898,-1.746391478,0.167356971,-0.070621352,-0.527159858,0.219035778,0
-0.659333415,2.591154978,-1.076073875,-0.523238168,0.490916076,-0.896226083,-0.057655821,0
-0.358981354,1.290754106,-1.315642875,1.007788658,-1.651369687,-0.192773514,-0.012953003,0
0.246374468,2.507029511,-2.196984739,-2.21911889,1.834941559,-1.176984188,-0.768958879,0
-1.833926101,1.25131588,0.070339509,-0.11617073,0.741656096,-0.00126877,-0.811006138,0
0.708564316,0.107137174,-1.508366148,0.362057852,-1.182094897,-0.712104953,-1.442433816,0
0.017008019,1.511974624,-1.076066922,0.068415334,1.075776094,-1.543048934,1.194415042,0
0.369166761,0.778751643,-1.079529646,0.255033282,0.172955024,-1.182350633,0.177914014,0
-0.495654004,1.474661493,-0.869871937,0.805105429,-2.019334058,-0.124347687,-0.312577922,0
0.928313035,0.347127101,-1.819285212,-0.402736216,0.411213969,-0.79522115,-1.034031603,0
2.497952268,0.414208424,-1.116537833,0.175993403,0.337442931,-1.890442281,-0.695061216,0
0.92947206,0.32139558,-1.782698474,-0.471523238,0.222472015,-0.820323593,-0.979135227,0
-1.965207991,0.625613131,1.216850311,1.615000744,-0.358199631,-0.392558073,-0.419088372,0
0.053841361,1.259420229,-0.641039954,-0.029602883,-0.67844552,-1.59212709,-0.051588004,0
-0.357318997,1.222176832,-0.132445031,1.099648038,-1.371359544,-1.07773122,-0.428517822,0
-0.393351001,1.4674575,-0.444986736,0.393420037,0.254668689,-0.693303099,-1.771589091,0
1.992957995,0.743025677,-1.610741543,1.35571599,-0.931074488,-1.213063959,-0.397930764,0
0.316540361,0.586815527,-2.233737713,0.708282069,-1.163519717,0.085042623,-0.597726823,0
0.715036716,3.123936348,0.241511988,-0.927188742,1.073178819,0.432313066,-0.465987874,0
-0.350106591,2.174872977,-0.908742833,-1.605024963,-1.20818865,-0.933034285,0.554168133,0
-0.736450242,2.128485205,-0.60287352,0.041448037,-0.863358445,-0.40772414,-0.200499705,0
0.555617304,0.617021393,-1.43796758,0.259234669,0.309214133,-1.433779688,1.168984308,0
0.81497853,-0.228895556,-2.043535851,1.090293367,-0.374173862,-0.435639436,-0.103108586,0
0.961624453,1.712620503,0.372568424,0.923632725,0.125278549,-2.042546196,-0.400809503,0
-0.145800155,1.12387465,-0.74393331,0.782096743,0.373044185,-0.679939314,-1.394787005,0
-0.373253503,1.92445987,-0.212592741,-0.743976187,-0.257526073,-1.540609253,-0.717947794,1
0.631748847,0.903426898,-2.5241248,-0.861036101,-0.058086106,-0.396058383,-0.335416,0
-1.887027727,1.227280705,0.147240298,-0.31618637,-0.799326406,-0.750892893,1.767972404,1
0.289666044,2.235183139,0.53138959,1.231217966,-0.913885837,0.911615386,0.483590785,0
1.127275582,-0.148236082,-2.066547153,-0.197469267,0.098166663,-0.624444607,-0.496295961,0
-0.457002867,2.735264004,-1.462484854,-1.43203981,0.81307171,-0.778397246,0.278422366,0
-0.323336556,1.396257747,-0.672879917,0.617277118,0.559203222,-0.74567138,-1.257697978,0
1.128273096,-0.23964768,-2.233172866,0.00963171,0.302996885,-0.523674764,-0.350958301,0
1.00801835,1.173512551,-1.971568857,-3.013674823,0.409517476,-2.218552399,0.383791234,1
1.129826409,1.892927806,-0.638689082,1.119341089,-0.068314566,-1.259606454,0.014356179,0
-0.332617768,1.790418717,-1.150965492,-0.786307687,-0.977531064,-0.697015365,-0.972178915,0
-0.782930183,2.289961034,-0.984625404,0.152794299,-0.304628126,-0.764784457,1.516050972,0
-0.313948504,1.607808413,-0.438067493,-0.166010201,-0.030797181,-1.182112834,-0.944485658,0
-1.061328492,1.314594766,-1.174644129,1.912664152,-4.036524193,2.474079704,-2.335546996,0
-0.220827008,1.391948274,-1.641399407,-0.505485463,-0.765185252,-0.564689771,0.62387504,0
-0.474210516,1.412411126,-0.94798566,1.011080858,-1.686897133,-0.208969609,-1.51619906,0
2.57745135,1.075750315,-0.186314244,1.661242033,0.495230456,-1.679220181,0.941880184,0
0.320511242,0.474141946,-1.172324216,0.750141862,0.139929501,-0.701582824,-0.344391258,0
0.171747438,0.657503879,-1.117681814,0.824478369,0.136356776,-0.844842621,0.402467639,0
-0.508369216,1.559084761,0.015708711,0.291466752,-0.573426336,-0.856084444,-0.501371462,0
0.03365379,1.081073339,-1.736179437,0.277189625,-1.544733594,-0.121479571,-1.114385131,0
-1.157522327,2.909224406,-0.531390672,-0.051769272,0.022469943,-0.686099621,0.19515696,0
-0.831145323,-0.072702405,-0.213133293,0.150202235,1.542110118,-0.721751559,0.484000087,0
-0.612017996,1.85319685,-0.89754975,0.227629443,-0.413116252,-0.000756528,-1.69442129,0
-0.205840824,1.93022223,-1.458260223,-0.579207787,0.110078143,-0.84126857,-0.241898646,0
2.275793567,1.7687743,-0.882790726,0.784631849,0.408024561,-0.466505494,-1.199068675,0
-0.54934694,1.357192571,-0.833219075,1.245593273,-1.858996477,-0.071434873,-1.093202036,0
-1.25700694,2.41212065,-0.462795144,1.214959204,-1.244674509,-0.393761712,-0.265700411,0
0.133983197,0.984704376,-0.985449342,0.278922461,0.273002117,-0.725775332,-0.33089152,0
0.908208812,1.976742476,-0.679956638,-0.363782318,0.982364306,0.720079919,0.126154627,0
0.123372681,1.13176279,-1.036202211,-0.130243707,0.202383486,-1.334085803,-0.357728884,0
0.401329381,0.975454541,-2.004188242,-0.729197554,-0.43199225,0.057204722,-1.333560058,0
0.57495972,0.121984512,-2.05006089,0.646791117,0.552169834,-0.637854044,0.900815655,0
-0.892847172,1.976980792,0.313008726,0.647644477,-0.360188185,-0.704172225,-1.464361516,0
0.813457412,-0.411557628,-1.949199513,1.176674142,-0.926308099,-0.315929593,-0.660895684,0
0.82839461,-0.019251279,-1.738795929,0.475125106,-0.966992783,-0.839235089,0.14157426,0
0.009181081,0.91639485,-0.83442733,0.464855706,0.064418131,-0.411973685,-0.929568146,0
0.123115078,1.202747546,-1.002645035,0.170016262,0.703113768,-1.194446154,-0.370673845,0
1.031912665,2.149803447,0.353317747,1.064292176,0.642861112,-2.491813331,1.182119711,0
0.13353895,0.456920225,-1.652149635,0.808122456,0.617478628,-0.190037039,-0.624855588,0
0.236599429,0.985019448,-2.004535583,-0.636161291,-0.506597428,0.20275887,-1.210514981,0
0.329119735,2.49584503,-0.072018083,0.760038868,-0.351463346,-1.163988828,-1.55626959,0
-1.380570958,-0.170834793,-1.154332779,1.608586369,0.167189772,0.239838603,1.930174185,0
-0.180066666,1.057900321,-0.567065862,0.708023963,-0.075577129,-0.588789475,-1.719846267,0
-0.372613058,1.556668478,-0.465870024,0.405429543,0.173848753,-0.639635657,-1.321203922,0
-2.206529442,1.824765591,0.429395097,-0.267687725,0.876876032,-0.140668857,-0.569123917,0
-0.374662154,1.305407206,-1.101534362,0.962760828,-1.731121754,-0.409077695,0.175611808,0
0.011902923,1.408839848,-1.382472073,-0.930411608,-1.259749723,-0.862072701,-0.237915082,1
0.190076392,1.156295014,-1.058939194,-0.201317629,0.628119635,-1.253566377,-0.085070463,0
-1.057723089,1.71710564,-1.006692878,1.839408033,-1.180353331,0.037096663,0.342369841,0
2.511686342,2.020716834,0.010066717,1.546671806,0.110125489,1.461408323,2.614468713,0
-0.486909954,0.301784202,-1.163117192,2.630191608,-3.423446351,1.497644435,-0.815410914,0
3.077384117,1.490059504,0.585614944,0.293766489,-0.592039354,-1.432028176,-0.042811054,1
0.594897324,0.766618565,-0.637528545,1.623293918,0.386612514,-1.744786262,-0.809519974,0
-0.762874308,2.106567411,-0.125176299,0.392903132,0.515215096,-0.979320444,-0.938933191,0
-1.61831071,0.465849394,0.546564375,-0.01834535,0.816301311,-0.321831085,-0.139657446,0
1.291569538,0.172523748,-1.881369555,-3.004891482,-1.927847346,-2.13114154,1.519045189,1
-0.877056672,2.695947943,-0.706085777,-0.442165264,0.073750635,-0.736607231,0.089587013,0
-0.555302845,0.207617754,-1.792189297,-1.092467342,1.70169038,-0.173689313,1.015698706,0
3.15145268,1.320050227,-0.135612281,0.572374463,0.858703598,-0.788052173,-1.487015413,0
1.485053754,1.454518987,-0.759545344,1.923961738,-0.871835684,-0.156389351,-1.284517214,0
2.584196459,0.741934045,-1.009155982,0.45891923,1.00287598,-1.656367324,-0.761727943,0
1.022483015,2.49842189,1.243930316,1.734368353,0.894902018,3.561155481,3.18030386,0
0.232944409,0.793639031,-0.836839487,0.211810114,-0.061436919,-0.881807764,-0.795201258,0
0.387789245,2.411498116,-2.365567041,-3.818929002,0.476654563,-2.012508489,1.461480197,1
-0.593746939,2.136609111,-1.223119013,-0.29330515,-0.17432161,-0.351960868,-0.209191804,1
0.734776727,1.990152988,0.58432037,1.518443545,0.635444485,-1.67728797,-0.826207538,0
-0.355281389,1.929560719,-0.482698007,-0.588801032,0.278416625,-1.580173055,0.233965911,0
-2.51824722,1.378074542,-0.073537491,0.963583535,1.403417181,0.702236661,0.795809047,0
0.346479383,1.099337003,-0.975038058,-0.965182352,-0.286951553,-1.748634272,0.647955999,1
0.490880851,1.339383879,1.38228793,1.579825062,2.14873317,-1.001130851,1.799895025,0
-1.819192216,0.629151067,0.30730166,0.356313962,-1.532399172,-0.069929568,0.542740137,0
0.06367128,0.722555386,-1.821412148,0.544303646,0.852047906,-0.295089298,0.800746302,0
0.184976638,1.32741001,-1.887771411,-0.884840723,-0.099764255,0.077679937,-2.068177839,0
1.030948467,0.006104462,-1.949217944,-0.311241288,0.040205689,-0.653396695,-1.033322933,0
1.015762451,0.297047976,-1.976224489,-1.123961194,0.108419819,-1.074980764,-0.146526195,0
0.453351923,1.29026493,-1.403450477,0.977576441,-4.083306541,3.724482212,-0.90738924,0
0.377773936,0.933933331,-2.298769871,-0.479638095,-0.238873264,-0.134300957,0.585406724,0
0.116687015,0.844135584,-1.086836834,0.358573857,0.163096783,-0.948809964,-0.2819328,0
1.814461339,1.472218333,-0.046599564,0.465982475,0.312958602,-1.78531932,-1.690647908,0
-0.555898501,2.00990709,-0.232776396,0.164963398,0.532119597,-1.130158136,-1.01933048,0
0.457668548,0.633467155,-2.45375397,-0.351145427,-0.142005422,0.311229361,-1.024141975,0
-0.270682735,1.586596579,-1.027092733,-0.435659123,-1.049635496,-0.420720287,-0.741738966,0
-0.555343424,2.273466374,-1.132489044,-0.308910751,0.130434991,-0.746755904,-0.113381729,0
-2.118664708,1.070401735,0.14649329,0.577693683,0.654088154,0.585021662,-0.168646061,0
-0.583894807,2.132175945,-0.309068367,0.153413797,0.777515055,-1.30429529,0.044978625,0
1.513921163,1.235976508,-1.936988387,0.485814988,-0.94199483,1.894546567,1.583650672,0
-0.515188948,2.01846987,-1.001781963,-0.060000618,-0.100500609,-0.324363426,-1.29547481,0
3.053475941,1.687693889,-0.511285208,0.251544219,0.857560068,1.668198579,1.544648549,0
1.112963193,-0.090695404,-2.158091178,-0.751911036,-0.048275557,-0.797751341,-0.26388157,0
-0.439742225,1.710475516,-1.339350261,0.378676887,-0.118056581,-0.294045151,-0.315098648,0
0.946078007,2.314623442,-0.447484127,-0.59956241,0.624229007,1.643146232,1.496423361,0
1.392430815,2.095052329,0.746653729,1.348980324,0.22029972,-1.283376781,-1.078189803,0
-0.332588244,1.428193147,-1.535997775,-0.079552034,-0.241265087,0.351934524,-1.942310835,0
-1.0414247,1.752757081,0.760145449,1.166144357,1.439652235,-0.645765344,0.062156931,0
1.005775055,0.270270145,-1.577679843,-1.663331197,-1.036504003,-1.160811076,-1.515858605,0
0.42980634,1.111761012,-2.353938897,-0.844097084,0.135330479,-0.206469941,-0.915419123,0
-0.388959218,1.013336943,-0.293884371,1.700223478,-1.171169586,-0.772279102,-0.375808212,0
0.221968696,0.965338271,-1.768904043,-0.238712445,-2.187172266,-1.371754382,2.057284616,1
1.93675084,1.479002609,-0.495362934,1.30415206,1.242544558,-1.295083464,0.440549296,0
-0.900331722,2.320494107,-0.353182508,-0.66631351,-1.333481753,-0.364453197,-1.954125284,0
0.462751363,0.862323552,-2.155770152,-0.522591971,-0.321912988,0.101446936,-1.637326907,0
-0.157499259,1.463770862,-0.513992441,-1.085460404,-0.963559109,-1.685626407,0.51185712,0
0.25418848,0.28802269,-0.978229383,0.991728168,-1.485458392,-0.572814265,-1.536000586,0
-0.07274479,1.301722307,-1.997462733,0.203894918,0.098414775,-0.09745705,-0.659286458,0
0.576426357,0.426627463,-1.208300991,-0.215786052,-0.573411919,-1.302341003,0.348630911,0
0.171942557,0.862599598,-1.079701903,0.383309729,0.269269689,-1.03272029,0.277925958,0
-0.162567392,-0.995140215,-1.257033066,-0.255211621,1.302099132,-0.205578022,-0.060781372,0
-1.130277163,0.311316938,-0.820685831,-0.309819314,0.832870151,0.839310924,-2.23653183,0
0.086300667,0.952024076,-0.576794082,0.006283681,-0.442974655,-0.892846105,-1.440241724,0
